store_id,uptime_last_hour,uptime_last_day_x,uptime_last_week,downtime_last_hour,downtime_last_day_x,downtime_last_week
3396911999144042050,473.06666666666666,96.0,13824.0,0.0,0.0,0.0
3397504181346475641,834.7666666666667,64.0,6820.0,0.0,0.0,0.0
3398060553856352148,727.6833333333333,421.25,87298.75,0.0,0.0,0.0
3398428496128392504,1383.2833333333333,0.0,0.0,0.0,839.9902777777777,429235.0319444444
3399092829488958929,786.8666666666667,1672.0,1037750.0,0.0,0.0,0.0
3399227529366364369,914.5333333333333,3003.5,2200542.0,0.0,0.0,0.0
3399478246499014317,1386.0,0.0,0.0,0.0,167.65,31117.45
3400883246524071421,605.3166666666667,361.6666666666667,65823.33333333334,0.0,0.0,0.0
3401619784475316037,727.0,387.5,75775.0,0.0,0.0,0.0
3402130582998969877,1381.5166666666667,1151.5,588416.5,0.0,0.0,0.0
3405484145087615980,58.11666666666667,0.0,0.0,1.8833333333333329,2.0,8.0
3405502316047084916,1398.75,799.9916666666667,389825.97500000003,0.0,0.0,0.0
3406213355646882913,6.216666666666667,0.0,0.0,53.78333333333333,0.5,1.5
3407457287892945221,730.1833333333333,0.0,0.0,0.0,415.0,87237.5
3410346038450972804,669.65,0.0,0.0,0.0,420.0,88200.0
3410921715720693295,806.4166666666666,472.5,122377.5,0.0,0.0,0.0
3411684946483607694,511.30000000000007,315.00000000000006,46305.00000000001,0.0,0.0,0.0
3412174378523973497,692.0333333333333,0.0,0.0,0.0,420.0,85260.0
3412569682961788428,783.5833333333334,490.0,130340.0,0.0,0.0,0.0
3413038166758923254,737.6166666666667,446.25,99960.0,0.0,0.0,0.0
3413703240947416491,495.45000000000005,297.50000000000006,45815.00000000001,0.0,0.0,0.0
3413958830119565807,1398.7666666666667,4868.616666666667,5316529.399999999,0.0,335.76666666666665,23503.666666666668
3414352038808825700,647.3333333333334,308.0,60368.0,0.0,0.0,0.0
3414961633047476818,1396.0833333333333,489.9902777777778,153752.41388888887,0.0,0.0,0.0
3415363341457935740,1387.3833333333334,839.9902777777777,429235.0319444444,0.0,0.0,0.0
